keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,249,,2026-07-02T15:15:51.443019
picture frame,core - brand,high,,Not ranked,,False,200,,2026-07-02T15:15:59.546166
photo frame,core - brand,high,,Not ranked,,False,225,,2026-07-02T15:16:24.945970
wall frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq6egNHUiQj7i3FWZAtGBjC-0-AdpuCVY5zi_2adSxHZyyuvRgk,False,203,,2026-07-02T15:16:30.565914
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooz9q7ROh4t0ghLTZrgx-_PvLztTLEbym1EqlhMF3raAgEUQp8r,False,186,,2026-07-02T15:16:39.059711
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopelYAhPfqZR1yBPSnKJV0PnebhdmTcZ_9Z1OWyB8N6kKACI-0M,False,139,,2026-07-02T15:16:54.303435
affordable picture frames,core - brand,high,,Not ranked,,False,192,,2026-07-02T15:17:19.494867
cheap picture frames,core - brand,high,,Not ranked,,False,233,,2026-07-02T15:17:26.093496
picture frames set,core - brand,high,,Not ranked,,False,249,,2026-07-02T15:17:32.570517
picture frames bulk,core - brand,high,,Not ranked,,False,219,,2026-07-02T15:18:31.807809
frames for wall decor,core - brand,high,,Not ranked,,False,208,,2026-07-02T15:18:56.342574
wall frame set,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorvMEFrM6cUwvP-LJ_ZOdGbcq9v4xsfyZYrttzRqVRO4O8CuaYp,False,197,,2026-07-02T15:19:03.763587
collage picture frames,core - brand,high,,Not ranked,,False,208,,2026-07-02T15:19:15.835088
multi photo frame,core - brand,high,,Not ranked,,False,218,,2026-07-02T15:19:24.249245
4x6 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOopMeYsZXjwVNoJu4PaECyGP10W1DIYULPaYxb7cCrnrAZB1DDQx,False,230,,2026-07-02T15:19:33.060104
5x7 picture frame,size - standard,high,,Not ranked,,False,208,,2026-07-02T15:19:40.440328
