keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,8,#8 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4XGvPOZ8ah3dSX_6q2xmxWZ1HeKFkMSLYptqNeexzW_xt2d87uA,False,208,,2026-09-21T18:46:49.205724
picture frame,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4XE48vI0ir23ykt3BLIWDWm_uUZhaQ7pLtDxx-4BTpL-1PuwFyL,False,236,,2026-09-21T18:46:49.205738
photo frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4XMubDSb_q7ZbTkmRJWU75Gy8iHqCXuyW4toXhUdVpfHmHqzacm,False,275,,2026-09-21T18:46:49.205741
photo frame,core - brand,high,7,#7 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4XU7QyoEB5qbNsH-muqKcTqQiE93BFXVx4KMlGzN-Gnw7pcs9ES,False,233,,2026-09-21T18:46:49.205742
wall frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4X-UA-xvnGx5sd-RgPA14MMiJUgCe2bmVcHdtUVBLSZNErPNXMb,False,205,,2026-09-21T18:46:49.205744
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4XmAo6WKrmboGbyckKn9qVGk5ueX6k0nQehkNKCVBVP6aCRTGHY,False,185,,2026-09-21T18:46:49.205746
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4VQomB-JI431fGLlK5bH3H2nvzlF5k3V3TAyle0EOSlDIA-EKIS,False,183,,2026-09-21T18:46:49.205748
buy picture frames online,core - brand,high,,Not ranked,,False,191,,2026-09-21T18:46:49.205756
affordable picture frames,core - brand,high,,Not ranked,,False,197,,2026-09-21T18:46:49.205758
cheap picture frames,core - brand,high,,Not ranked,,False,200,,2026-09-21T18:46:49.205759
