keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,207,,2026-09-15T17:32:52.261717
picture frame,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4XrCzPMrjZQJxw3Ye9ho5Rf_Q9eDF4quu2n3tca-NKp1t138QU3,False,253,,2026-09-15T17:32:52.261733
photo frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4Uhhl83ekb_EM_GCfYtQ1R117W0RQJceSnKOVLCfTMTuRiDSXqn,False,202,,2026-09-15T17:32:52.261737
photo frame,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4Ul5NwfegycFRHr8d5zSNa0uS-d1OcpzqL6wJYuBBwGJg5A_q6Z,False,207,,2026-09-15T17:32:52.261740
wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4VHWaGnruT8p5ZrPH0coxz5VQH3B-y8fNisIESG9m0jrOLltA7D,False,205,,2026-09-15T17:32:52.261743
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frame?srsltid=AU7gw4UaYcC2f0lq7Y-gcFRbhcc4tvNxAcYGUJ8C4okjbGHhUy8sRger,False,188,,2026-09-15T17:32:52.261746
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frame?srsltid=AU7gw4WpfBNTt8GD7h2BC9lYd3ZLqXv46bZFiSziTonZ5j4pA8nzzwGr,False,191,,2026-09-15T17:32:52.261749
buy picture frames online,core - brand,high,,Not ranked,,False,191,,2026-09-15T17:32:52.261759
affordable picture frames,core - brand,high,,Not ranked,,False,191,,2026-09-15T17:32:52.261762
cheap picture frames,core - brand,high,,Not ranked,,False,216,,2026-09-15T17:32:52.261765
picture frames set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4XijL3n6dTk8coN21SOnZh83-n-xHOW5d9mmQCF5QjcehC8Exwg,False,243,,2026-09-15T17:32:52.261767
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4WQcOALtBJ6yJelEcWmgDdhzutuY7Z-LUsXEQ1OtICFsnK8fnzV,False,203,,2026-09-15T17:32:52.261769
gallery wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4WsIPd_rmMEi4uzI7IKjDHZwUKssDp-rqHcCMVJhi5exeLxtijt,False,198,,2026-09-15T17:32:52.261771
bulk picture frames,core - brand,high,,Not ranked,,False,205,,2026-09-15T17:32:52.261773
picture frames bulk,core - brand,high,,Not ranked,,False,217,,2026-09-15T17:32:52.261775
picture frames for wall,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4VNH_LttJapuuELkq58SlBKKHTZQg7iNE4v1fa1BxyZx0_Ui1F2,False,207,,2026-09-15T17:32:52.261778
frames for wall decor,core - brand,high,52,#52,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4VxgT3hfmnBo3T1NgwSQZFdSMTEG7J0uiuX3pen85h-tqFQ9fU4,False,212,,2026-09-15T17:32:52.261781
wall frame set,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4Vz82tq2rBXzrZauQf9PsmtUYIY5S9WW_hw9juzJRrMp7bx5k8D,False,214,,2026-09-15T17:32:52.261783
collage picture frames,core - brand,high,,Not ranked,,False,220,,2026-09-15T17:32:52.261785
multi photo frame,core - brand,high,,Not ranked,,False,229,,2026-09-15T17:32:52.261787
4x6 picture frame,size - standard,high,27,#27,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AU7gw4UVYsCCk4f5uUv_ZXFy5n98DY-PLa2Gnl_N8khai8eF0FPaWJ2F,False,237,,2026-09-15T17:32:52.261789
5x7 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AU7gw4U1M4SFKF2ibmO1hizCMPePROekM4RbuBEbi4bfYEQ5KALUkkTD,False,230,,2026-09-15T17:32:52.261792
8x10 picture frame,size - standard,high,,Not ranked,,False,230,,2026-09-15T17:32:52.261794
11x14 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AU7gw4VMvpxWA3uPWPVpCENs5Eycm_ph93D05xM-89J1tRx20fwJJo1_,False,223,,2026-09-15T17:32:52.261796
16x20 picture frame,size - standard,high,,Not ranked,,False,237,,2026-09-15T17:32:52.261798
18x24 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AU7gw4WzKLrUxiuyi9H5Hh6yuUU-MZyRd10wHd9i3Yj6gykn5qDf3Zok,False,238,,2026-09-15T17:32:52.261800
24x36 picture frame,size - standard,high,,Not ranked,,False,235,,2026-09-15T17:32:52.261802
4x6 photo frame,size - standard,high,27,#27,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AU7gw4XNJNjUF5oCyQxtkzv3G8cLqPSBVMRfKrWph-r5mdjD-J5g3QYW,False,235,,2026-09-15T17:32:52.261804
5x7 photo frame,size - standard,high,22,#22,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AU7gw4UFjQPiPnr7qV5MMJPl6ffdflhAxJFb-A9DjYEZiWoNcJz9_-P9,False,233,,2026-09-15T17:32:52.261806
8x10 photo frame,size - standard,high,,Not ranked,,False,197,,2026-09-15T17:32:52.261808
11x14 photo frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AU7gw4Wx2pLszi4ysSDOi7CFbOYnB33aRuKrD9gX9x1GQKfqy3Ss-nRC,False,180,,2026-09-15T17:32:52.261811
16x20 photo frame,size - standard,high,,Not ranked,,False,248,,2026-09-15T17:32:52.261813
18x24 photo frame,size - standard,high,6,#6 ✅ Page 1,https://americanflat.com/collections/18x24-frames?srsltid=AU7gw4V-at1vq8hvxYWgHicS8UhkfpQCJ0McCq3rEq8jbhTs5zFaxAY5,False,244,,2026-09-15T17:32:52.261816
24x36 photo frame,size - standard,high,,Not ranked,,False,245,,2026-09-15T17:32:52.261817
