keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=picture+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:10.311059
picture frame,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=picture+frame&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:11.886717
photo frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=photo+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:13.571692
photo frame,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=photo+frame&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:15.666651
wall frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=wall+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:17.256481
americanflat frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=americanflat+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:19.179838
americanflat picture frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=americanflat+picture+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:20.749867
buy picture frames online,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=buy+picture+frames+online&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:22.358151
affordable picture frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=affordable+picture+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:24.043038
cheap picture frames,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=cheap+picture+frames&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:25.621450
picture frames set,core - brand,high,,Not ranked,,False,,402 Client Error: Payment Required for url: https://api.valueserp.com/search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=picture+frames+set&num=100&gl=us&hl=en&location=United+States&output=json,2026-06-20T15:03:27.190478
