keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,202,,2026-07-04T14:37:24.779999
picture frame,core - brand,high,,Not ranked,,False,201,,2026-07-04T14:37:31.090525
photo frames,core - brand,high,,Not ranked,,False,226,,2026-07-04T14:37:37.132989
photo frame,core - brand,high,,Not ranked,,False,228,,2026-07-04T14:37:49.163907
wall frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoofUwcWNh5AtnPnCdbb7cs-GSIbPfnflmtzkhP3Cwt6bQwvIERp,False,204,,2026-07-04T14:38:00.158114
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqV_a-iaImQ38oeO0oBAAtLjDttEt1YNTIL0wQ_mHwcbUFRoxaD,False,185,,2026-07-04T14:38:22.532994
cheap picture frames,core - brand,high,,Not ranked,,False,213,,2026-07-04T14:39:08.739945
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorp6Bfk4awhYexc9vxYrkRJzTW2PDUxWuM8Jc9EsNVqcEfzAhUi,False,195,,2026-07-04T14:39:37.585685
gallery wall frame set,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopvL-O2if8pi1qCs0RV37O0dk5xlyGvyvlJy2QHyAwLIhEOi085,False,203,,2026-07-04T14:39:43.948464
bulk picture frames,core - brand,high,,Not ranked,,False,159,,2026-07-04T14:39:49.364277
picture frames for wall,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooLc_C_iEQY7OYz8nz_hA8T4pbMMXI5nPcN-5-hTzQahxCoF0gJ,False,203,,2026-07-04T14:40:12.169181
frames for wall decor,core - brand,high,,Not ranked,,False,204,,2026-07-04T14:40:20.944175
collage picture frames,core - brand,high,,Not ranked,,False,234,,2026-07-04T14:40:52.244367
4x6 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOopguimE2G6SWuIugXwP51MqlxYhQvDD5MfC8UxyPxt2igMKkVVb,False,236,,2026-07-04T14:41:19.080820
5x7 picture frame,size - standard,high,,Not ranked,,False,225,,2026-07-04T14:41:26.020128
8x10 picture frame,size - standard,high,,Not ranked,,False,227,,2026-07-04T14:41:40.322281
