keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,252,,2026-06-01T22:35:17.985713
picture frame,core - brand,high,,Not ranked,,False,237,,2026-06-01T22:35:24.562692
photo frames,core - brand,high,,Not ranked,,False,230,,2026-06-01T22:35:32.155117
photo frame,core - brand,high,,Not ranked,,False,209,,2026-06-01T22:35:38.694944
wall frames,core - brand,high,,Not ranked,,False,206,,2026-06-01T22:35:43.810621
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames-by-style?srsltid=AfmBOoqU7MvYKYLkRmj143_vZxuWvxbByA0VLZkNEexTtw_hkhdUzjH7,False,193,,2026-06-01T22:35:49.062449
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopjuLKgJaBmG_WJERNjz_Fl2S8h8H9-MPhRhzqGvq3l_NwMrm95,False,195,,2026-06-01T22:35:54.796418
buy picture frames online,core - brand,high,,Not ranked,,False,208,,2026-06-01T22:36:01.756562
affordable picture frames,core - brand,high,,Not ranked,,False,196,,2026-06-01T22:36:15.935820
cheap picture frames,core - brand,high,,Not ranked,,False,235,,2026-06-01T22:36:21.841563
picture frames set,core - brand,high,,Not ranked,,False,244,,2026-06-01T22:36:34.047918
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopFlzyx1t2X6ITaeF2izh1y_ALEoKQf0DHmoB3wpU1COMN8S6Vk,False,199,,2026-06-01T22:36:39.397997
gallery wall frame set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooYyBepvf2puqeQ6BKCKJuqSKSIAEmUzVuoj1o3qFcjuengIqUo,False,198,,2026-06-01T22:36:44.309891
bulk picture frames,core - brand,high,,Not ranked,,False,189,,2026-06-01T22:36:52.063439
picture frames bulk,core - brand,high,,Not ranked,,False,209,,2026-06-01T22:36:57.587226
picture frames for wall,core - brand,high,,Not ranked,,False,203,,2026-06-01T22:37:09.860481
