keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,256,,2026-07-06T16:20:57.449859
picture frame,core - brand,high,,Not ranked,,False,208,,2026-07-06T16:21:06.771006
photo frames,core - brand,high,,Not ranked,,False,237,,2026-07-06T16:21:16.293057
photo frame,core - brand,high,,Not ranked,,False,211,,2026-07-06T16:21:24.302378
wall frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopg3tNrD5ggcqE0bjmpVpwXOWPGuXqIg6iAvX1SPmmSaKB_P82v,False,206,,2026-07-06T16:21:35.456391
affordable picture frames,core - brand,high,,Not ranked,,False,187,,2026-07-06T16:22:33.191342
cheap picture frames,core - brand,high,,Not ranked,,False,204,,2026-07-06T16:22:48.138420
picture frames set,core - brand,high,,Not ranked,,False,248,,2026-07-06T16:22:55.943409
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoo9lfbUh_BDyy13eKmUbOtXn5zUPHhnB2zMMiujQYEq5RfoIsAc,False,201,,2026-07-06T16:23:09.556584
bulk picture frames,core - brand,high,,Not ranked,,False,186,,2026-07-06T16:23:33.626161
picture frames bulk,core - brand,high,,Not ranked,,False,200,,2026-07-06T16:23:46.554497
multi photo frame,core - brand,high,,Not ranked,,False,208,,2026-07-06T16:25:07.717158
8x10 picture frame,size - standard,high,,Not ranked,,False,208,,2026-07-06T16:25:51.194672
18x24 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOopXpL6VHt9nz_oljYShuQBeE_rCRAP904ffHzXZq_T_7EhBpz4s,False,240,,2026-07-06T16:26:32.246318
24x36 picture frame,size - standard,high,,Not ranked,,False,240,,2026-07-06T16:26:41.590524
4x6 photo frame,size - standard,high,,Not ranked,,False,225,,2026-07-06T16:26:49.032952
8x10 photo frame,size - standard,high,,Not ranked,,False,218,,2026-07-06T16:27:12.376679
16x20 photo frame,size - standard,high,,Not ranked,,False,243,,2026-07-06T16:27:35.848608
18x24 photo frame,size - standard,high,1,#1 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOoow57GMuH8WxzG3cuYSQinbHLOv08kvhEWGlG-59GEGAHQPbL7q,False,237,,2026-07-06T16:27:44.061026
24x36 photo frame,size - standard,high,,Not ranked,,False,259,,2026-07-06T16:27:54.085033
12x12 picture frame,size - square/medium,high,,Not ranked,,False,243,,2026-07-06T16:28:25.760875
12x18 picture frame,size - large,high,2,#2 🏆 Top 3,https://americanflat.com/collections/12x18-frames?srsltid=AfmBOoqtuduok1CXmZAiT6eTRfh4FtgTT73_K5BhUvcB-xHlTWLLr9Z6,False,240,,2026-07-06T16:28:53.128229
14x18 picture frame,size - large,high,,Not ranked,,False,225,,2026-07-06T16:29:06.066199
16x24 picture frame,size - large,high,,Not ranked,,False,240,,2026-07-06T16:29:22.554340
20x24 picture frame,size - large,high,6,#6 ✅ Page 1,https://americanflat.com/collections/20x24-frames?srsltid=AfmBOoqTzXjoaI2FSozCiIoG-JUhQsc2KmZBFDGOK7I6jON9kvPoCQwn,False,219,,2026-07-06T16:29:38.533730
20x30 picture frame,size - large,high,,Not ranked,,False,237,,2026-07-06T16:29:50.565174
27x40 picture frame,size - extra large,high,9,#9 ✅ Page 1,https://americanflat.com/collections/27x40-frames?srsltid=AfmBOoptxfn5kEDUg0RM6L-9FP_G_gO1ow8vv8DDFQbMzSH7hoKdK45r,False,219,,2026-07-06T16:30:22.867477
white picture frame,color/style,high,,Not ranked,,False,189,,2026-07-06T16:31:09.185276
silver picture frame,color/style,high,9,#9 ✅ Page 1,https://americanflat.com/collections/silver-picture-frames?srsltid=AfmBOorEs1i9DSeEH1zW-NwE24kFlX6fuSGrhFsjfmXJrl5oYJFB2oFg,False,184,,2026-07-06T16:31:33.627690
black photo frame,color/style,high,,Not ranked,,False,220,,2026-07-06T16:31:40.310514
white photo frame,color/style,high,,Not ranked,,False,199,,2026-07-06T16:31:53.169243
black wall frame,color/style,high,,Not ranked,,False,203,,2026-07-06T16:32:23.420237
acrylic picture frame,material,high,,Not ranked,,False,196,,2026-07-06T16:33:22.491623
create gallery wall,gallery wall,high,,Not ranked,,False,168,,2026-07-06T16:34:26.359275
how to create gallery wall,gallery wall,high,,Not ranked,,False,196,,2026-07-06T16:35:24.170410
gallery wall white frames,gallery wall,high,,Not ranked,,False,198,,2026-07-06T16:36:08.263008
gallery wall mixed frames,gallery wall,high,,Not ranked,,False,206,,2026-07-06T16:36:15.745832
picture frame set of 3,multi-pack/sets,high,2,#2 🏆 Top 3,https://americanflat.com/products/americanflat-set-of-3-picture-frames-gallery-wall-frame-set-with-one-14x18-frame-with-5x7-mat-one-8x10-frame-with-3-5x5-mat-and-one-11x14-frame-with-4x6-mat-black?srsltid=AfmBOopIrjmaS6ivpzZe9w50_90C6meCy1L-UqSDGHTItuGq_N8zqWjC,False,266,,2026-07-06T16:36:32.207232
picture frame multipack,multi-pack/sets,high,,Not ranked,,False,231,,2026-07-06T16:37:33.010635
picture frames 3 pack,multi-pack/sets,high,,Not ranked,,False,224,,2026-07-06T16:37:42.313321
picture frames 4 pack,multi-pack/sets,high,,Not ranked,,False,227,,2026-07-06T16:37:52.619951
picture frames 5 pack,multi-pack/sets,high,,Not ranked,,False,218,,2026-07-06T16:38:02.828282
picture frames 6 pack,multi-pack/sets,high,,Not ranked,,False,234,,2026-07-06T16:38:11.527809
poster frames,poster frames,high,,Not ranked,,False,262,,2026-07-06T16:38:53.416377
movie poster frame,poster frames,high,,Not ranked,,False,199,,2026-07-06T16:39:02.204024
large poster frame,poster frames,high,,Not ranked,,False,183,,2026-07-06T16:39:10.251228
one sheet movie poster frame,poster frames,high,,Not ranked,,False,183,,2026-07-06T16:39:53.406030
diploma frame,specialty frames,high,,Not ranked,,False,202,,2026-07-06T16:40:10.045573
certificate frame,specialty frames,high,,Not ranked,,False,194,,2026-07-06T16:40:22.302901
diploma frame 11x14,specialty frames,high,,Not ranked,,False,230,,2026-07-06T16:41:08.878527
certificate frame 8.5x11,specialty frames,high,,Not ranked,,False,572000,,2026-07-06T16:41:21.803302
certificate frame 11x14,specialty frames,high,,Not ranked,,False,206,,2026-07-06T16:41:32.046372
floating frame,specialty frames,high,,Not ranked,,False,195,,2026-07-06T16:41:43.707662
floating picture frame,specialty frames,high,7,#7 ✅ Page 1,https://americanflat.com/products/americanflat-fusion-float-frame-floating-slide-in-with-mat-acrylic?srsltid=AfmBOorqXFYJS9RkHycPdV9To3SUKmYfxdBmV_SK970UkCeEBoq7JRMJ,False,209,,2026-07-06T16:41:52.525675
floating photo frame,specialty frames,high,3,#3 🏆 Top 3,https://americanflat.com/products/americanflat-fusion-float-frame-floating-slide-in-with-mat-acrylic?srsltid=AfmBOoqm2ddq8rD4cwS5saC0x-FKQSkr3w4fzyIzgeaP3OHRpufFGyHL,False,203,,2026-07-06T16:41:59.056364
4x6 set of 3 picture frames,long tail - sets,high,,Not ranked,,False,210,,2026-07-06T16:42:26.556315
4x6 5x7 8x10 frame set,long tail - sets,high,,Not ranked,,False,193,,2026-07-06T16:43:23.584985
5x7 black picture frame set,long tail - sets,high,2,#2 🏆 Top 3,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOooD55zX-libbNecAz5HMkQYwYX70wK5yR_KwS8YG-X-lMBC2UIO,False,245,,2026-07-06T16:44:06.860911
5x7 white picture frame set,long tail - sets,high,,Not ranked,,False,221,,2026-07-06T16:44:19.495678
4x6 white picture frame set,long tail - sets,high,,Not ranked,,False,216,,2026-07-06T16:44:46.586087
large picture frames for wall,long tail - room/use,high,,Not ranked,,False,221,,2026-07-06T16:45:29.109567
oversized picture frames,long tail - room/use,high,,Not ranked,,False,197,,2026-07-06T16:45:35.055417
contemporary picture frames,long tail - style/decor,high,,Not ranked,,False,200,,2026-07-06T16:46:21.013911
picture frame mat board,features,high,,Not ranked,,False,196,,2026-07-06T16:47:19.176998
picture frames with glass,features,high,,Not ranked,,False,206,,2026-07-06T16:47:34.155999
picture frames without glass,features,high,,Not ranked,,False,225,,2026-07-06T16:47:42.508298
hanging picture frame,features,high,,Not ranked,,False,212,,2026-07-06T16:47:58.637234
wall mount picture frame,features,high,,Not ranked,,False,222,,2026-07-06T16:48:15.368893
children's art frame,use case - family/kids,high,1,#1 🏆 Top 3,https://americanflat.com/products/americanflat-kids-art-frame-holds-100-photos-modern-premium-quality?srsltid=AfmBOorQjYuPZpvWXpwVM8-o0g-FjfZysWaW8JH3lYm9HUjOLPoXhLmx,False,248,,2026-07-06T16:49:15.248068
baby photo frame,use case - family/kids,high,,Not ranked,,False,210,,2026-07-06T16:49:42.839698
wedding picture frame,use case - occasions,high,,Not ranked,,False,191,,2026-07-06T16:50:45.086219
picture frame gift set,use case - gifting,high,,Not ranked,,False,195,,2026-07-06T16:51:27.059608
picture frames amazon,buying intent,high,,Not ranked,,False,198,,2026-07-06T16:51:55.479602
picture frames target,buying intent,high,,Not ranked,,False,189,,2026-07-06T16:52:23.641385
standard photo frame sizes,educational,high,,Not ranked,,False,182,,2026-07-06T16:53:23.585484
what size frame for 8x10 print,educational,high,,Not ranked,,False,136,,2026-07-06T16:53:49.294125
what size frame for 11x14 print,educational,high,,Not ranked,,False,128,,2026-07-06T16:53:55.162562
5x7 frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOopy_9fjgDwXi9iHWK0Q_5tnjRiZwB5a9q05s0TY_DHFKIYPTlW1,False,221,,2026-07-06T16:54:25.796283
8x10 frame,size - standard,high,,Not ranked,,False,223,,2026-07-06T16:54:34.061218
11x14 frame,size - standard,high,,Not ranked,,False,231,,2026-07-06T16:54:41.933897
16x20 frame,size - standard,high,,Not ranked,,False,243,,2026-07-06T16:54:51.731807
18x24 frame,size - standard,high,1,#1 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOoqEWU_xvCP2iErBsMP8pspuZqN6ZJyQhdbPpWAphMPBFHZWqHJX,False,176,,2026-07-06T16:55:05.095332
4x6 picture frame black,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOopa-Du54F-y-6pHp4Ip1BZMUbcqfnvo3YqD1yBltDTvw14N-uia,False,239,,2026-07-06T16:55:32.531410
4x6 picture frame white,size - standard,high,,Not ranked,,False,245,,2026-07-06T16:55:47.111707
5x7 picture frame white,size - standard,high,,Not ranked,,False,173,,2026-07-06T16:56:29.389185
5x7 picture frame gold,size - standard,high,,Not ranked,,False,221,,2026-07-06T16:56:38.655091
8x10 picture frame white,size - standard,high,,Not ranked,,False,179,,2026-07-06T16:57:09.758839
8x10 picture frame gold,size - standard,high,,Not ranked,,False,249,,2026-07-06T16:57:22.983059
11x14 picture frame black,size - standard,high,,Not ranked,,False,199,,2026-07-06T16:57:37.013640
11x14 picture frame gold,size - standard,high,,Not ranked,,False,238,,2026-07-06T16:58:01.659693
16x20 picture frame black,size - standard,high,6,#6 ✅ Page 1,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOor213Fd6_esTFfjT0UKP2W-hYZ0zQeW5n5MVbbYifwtTFbL9oj8,False,242,,2026-07-06T16:58:12.754804
16x20 picture frame white,size - standard,high,,Not ranked,,False,211,,2026-07-06T16:58:22.335235
48x36 picture frame,size - extra large,low,,Not ranked,,False,182,,2026-07-06T17:02:06.116456
8x9 picture frame,size - odd/custom,low,,Not ranked,,False,251,,2026-07-06T17:02:52.079760
10x15 picture frame,size - odd/custom,low,,Not ranked,,False,236,,2026-07-06T17:03:35.269702
