keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4UFihofrr7Ovkpo0FDt2UBVi7tEfczL1PCx97zfAxB3xJgGftg8,False,208,,2026-09-26T17:13:54.704995
picture frame,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4X47Cs1StVnLQZwdXlqcbxSzGk3-Uc2QRy_RBU_au1AMPLx1ZZx,False,268,,2026-09-26T17:13:54.705012
photo frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4WdYny9sx1YqGzQuwnXKXQdufLiJ-1RQkQiD0IuQBLgSXJgpXwl,False,228,,2026-09-26T17:13:54.705014
photo frame,core - brand,high,11,#11 Page 2,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4Xi2BbRtRYsrqJ6ar7SnVjoVi1Ar8kGYKCSz1ZK3tmHGR5-LAqC,False,247,,2026-09-26T17:13:54.705018
wall frames,core - brand,high,,Not ranked,,False,203000,,2026-09-26T17:13:54.705020
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4UebEnompB3yled3HGJgDHoDQgcggSVgtGbi5axlMeHq8GopCG6,False,195,,2026-09-26T17:13:54.705023
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4W_-r-Ah_zMtkryESPL3Aa5Z2oxJGueKKXp_iis6yQ8uiE4sRzz,False,194,,2026-09-26T17:13:54.705026
buy picture frames online,core - brand,high,61,#61,https://americanflat.com/collections/picture-frames?srsltid=AU7gw4UzjpqlHIsbAVQuop3QNwRsfzmJuMDwcIK5QJgfaU7TVWaLr8gO,False,191,,2026-09-26T17:13:54.705036
affordable picture frames,core - brand,high,,Not ranked,,False,227,,2026-09-26T17:13:54.705039
cheap picture frames,core - brand,high,,Not ranked,,False,218,,2026-09-26T17:13:54.705041
picture frames set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4V9HxKzbJCRB3qzKThsTuQij2ablwK02kFNybaCKRJg9OzqH1Xv,False,230,,2026-09-26T17:13:54.705043
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4VuQ_XkERJ4kFy8A1ogWo8SsJxt083AwokQ45sTii50Ls97mVnQ,False,208,,2026-09-26T17:13:54.705045
gallery wall frame set,core - brand,high,6,#6 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4WdS1WF352FNXZSQrBuh9Gkc-iDM1ogXEqkDn0YGOidEY9LHC_x,False,201,,2026-09-26T17:13:54.705047
bulk picture frames,core - brand,high,,Not ranked,,False,189,,2026-09-26T17:13:54.705049
picture frames bulk,core - brand,high,,Not ranked,,False,207,,2026-09-26T17:13:54.705051
picture frames for wall,core - brand,high,,Not ranked,,False,9,,2026-09-26T17:13:54.705053
frames for wall decor,core - brand,high,52,#52,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AU7gw4XaGWDWh-MoQ4IuUklEuC21iFLmJmuV-m5k9kHCxdIREWGo-rPK,False,233,,2026-09-26T17:13:54.705055
wall frame set,core - brand,high,,Not ranked,,False,10,,2026-09-26T17:13:54.705057
collage picture frames,core - brand,high,,Not ranked,,False,9,,2026-09-26T17:13:54.705058
multi photo frame,core - brand,high,,Not ranked,,False,234,,2026-09-26T17:13:54.705061
4x6 picture frame,size - standard,high,26,#26,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AU7gw4UBHOh_SebMkS7zQ28cMZr7pEd5Wfuk-K37Jo_Ij3TsHQiFQY_r,False,231,,2026-09-26T17:13:54.705063
5x7 picture frame,size - standard,high,,Not ranked,,False,6,,2026-09-26T17:13:54.705064
8x10 picture frame,size - standard,high,,Not ranked,,False,237,,2026-09-26T17:13:54.705066
11x14 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AU7gw4Wxrlufn5EZOMAbVDRiKJe6BeVUOBCU_6c-Zs5MOfwA4oGpLfpx,False,219,,2026-09-26T17:13:54.705067
16x20 picture frame,size - standard,high,,Not ranked,,False,251,,2026-09-26T17:13:54.705069
18x24 picture frame,size - standard,high,,Not ranked,,False,3,,2026-09-26T17:13:54.705071
24x36 picture frame,size - standard,high,,Not ranked,,False,5,,2026-09-26T17:13:54.705072
4x6 photo frame,size - standard,high,27,#27,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AU7gw4U1M2relJ-Q-mIMCHH8YCxC1e1difH3NtqY557meW9Rm6PkAvmv,False,238,,2026-09-26T17:13:54.705074
5x7 photo frame,size - standard,high,20,#20 Page 2,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AU7gw4UWvfCw_Jo0n3Ak5ltpjpuXQXlXwAj5B4fx5ByeShQ_q8v60EoW,False,246,,2026-09-26T17:13:54.705076
8x10 photo frame,size - standard,high,,Not ranked,,False,239,,2026-09-26T17:13:54.705078
11x14 photo frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AU7gw4XaVZZ97NuZCVryAvE49YOChY_ZQDIT7vNPGNgMkv2OjvY1r6mC,False,222,,2026-09-26T17:13:54.705080
16x20 photo frame,size - standard,high,23,#23,https://americanflat.com/collections/16x20-picture-frames?srsltid=AU7gw4UMWUQd58mcr7U3TGD3Eq4UFmkiamYg-52dWozsX3DryXl3lYai,False,240,,2026-09-26T17:13:54.705082
18x24 photo frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AU7gw4X9YszU0YcXG2dFA6OR5ovj5rTGqrCswGafmhSjfoChWF6_6nDz,False,251,,2026-09-26T17:13:54.705084
24x36 photo frame,size - standard,high,,Not ranked,,False,249,,2026-09-26T17:13:54.705086
10x10 picture frame,size - square/medium,high,,Not ranked,,False,3,,2026-09-26T17:13:54.705087
12x12 picture frame,size - square/medium,high,42,#42,https://americanflat.com/collections/12x12-frames?srsltid=AU7gw4XbJnSrL7cd__R6pcl7ddwWuoxkJrpUhWsDl-EwwLNyZwurqCU9,False,229,,2026-09-26T17:13:54.705089
12x16 picture frame,size - large,high,,Not ranked,,False,2,,2026-09-26T17:13:54.705091
12x18 picture frame,size - large,high,5,#5 ✅ Page 1,https://americanflat.com/collections/12x18-frames?srsltid=AU7gw4VAFu3i9e7S9oV2LAn72m1og5kJy7Rcl0yqg9YHhxHkKBU6GuKB,False,230,,2026-09-26T17:13:54.705093
14x18 picture frame,size - large,high,,Not ranked,,False,244,,2026-09-26T17:13:54.705094
16x24 picture frame,size - large,high,16,#16 Page 2,https://americanflat.com/collections/16x24-frames?srsltid=AU7gw4Vc7RtHV4Umn43UethxHxcnS1igOOD8AcQI09nV8jm3UmQfsC8K,False,248,,2026-09-26T17:13:54.705096
20x24 picture frame,size - large,high,,Not ranked,,False,237,,2026-09-26T17:13:54.705098
20x30 picture frame,size - large,high,,Not ranked,,False,247,,2026-09-26T17:13:54.705099
30x40 picture frame,size - extra large,high,,Not ranked,,False,4,,2026-09-26T17:13:54.705101
27x40 picture frame,size - extra large,high,18,#18 Page 2,https://americanflat.com/collections/27x40-frames?srsltid=AU7gw4XlJds2NuF23erv_xPKbg_SoGF7f_5lO4CF57KzH1iwwXcVWB6q,False,236,,2026-09-26T17:13:54.705102
24x36 poster frame,size - extra large,high,,Not ranked,,False,252,,2026-09-26T17:13:54.705103
black picture frame,color/style,high,,Not ranked,,False,196,,2026-09-26T17:13:54.705105
white picture frame,color/style,high,,Not ranked,,False,211000,,2026-09-26T17:13:54.705107
gold picture frame,color/style,high,19,#19 Page 2,https://americanflat.com/collections/gold-picture-frames?srsltid=AU7gw4XnWrn1eYjhE6otOX0xR65GOLRdMX8wgrVc-9AkMnpFL8z6rYzw,False,207,,2026-09-26T17:13:54.705108
silver picture frame,color/style,high,,Not ranked,,False,10,,2026-09-26T17:13:54.705110
black photo frame,color/style,high,,Not ranked,,False,255000,,2026-09-26T17:13:54.705111
white photo frame,color/style,high,,Not ranked,,False,187000,,2026-09-26T17:13:54.705112
gold photo frame,color/style,high,9,#9 ✅ Page 1,https://americanflat.com/collections/gold-picture-frames?srsltid=AU7gw4UH0XoV-dyX5zZh8XPc_8HCP_-r8EVOtqOWz8bYUXmAgIWOLsBj,False,199,,2026-09-26T17:13:54.705113
