keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frame,core - brand,high,,Not ranked,,False,207,,2026-07-10T15:31:50.542115
photo frames,core - brand,high,,Not ranked,,False,234,,2026-07-10T15:32:02.111642
wall frames,core - brand,high,,Not ranked,,False,204,,2026-07-10T15:32:32.320721
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoph-Nt0NmZFD5sqxMRKx-tkYZ_KWJOT3yR70jn4gYSYPdsw8f3U,False,183,,2026-07-10T15:32:39.222933
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOop_alndxN_r9-5Zh1dKpcSjcy2OTszbU2Zz7F6yC8GJhNsho13F,False,183,,2026-07-10T15:32:44.867857
buy picture frames online,core - brand,high,,Not ranked,,False,205,,2026-07-10T15:32:51.656937
affordable picture frames,core - brand,high,,Not ranked,,False,194,,2026-07-10T15:32:58.070540
cheap picture frames,core - brand,high,,Not ranked,,False,196,,2026-07-10T15:33:12.559214
picture frames set,core - brand,high,,Not ranked,,False,245,,2026-07-10T15:33:27.387120
gallery wall frames,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqh-o4xOZ3_IowjwSqV_woHpSodls_SzbdojuOrvbVqVYJe9lrr,False,195,,2026-07-10T15:33:35.088980
bulk picture frames,core - brand,high,,Not ranked,,False,198,,2026-07-10T15:34:02.133669
picture frames bulk,core - brand,high,,Not ranked,,False,202,,2026-07-10T15:34:13.679923
picture frames for wall,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOor9tBYEXfAFzSS1zA9WKGib8oTJn077QkLe-pV3_nQT1f-JboEF,False,205,,2026-07-10T15:34:22.846813
frames for wall decor,core - brand,high,,Not ranked,,False,210,,2026-07-10T15:34:31.171819
