keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,176,,2026-07-24T14:54:41.362386
picture frame,core - brand,high,,Not ranked,,False,161,,2026-07-24T14:54:44.791845
photo frames,core - brand,high,34,#34,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorBNPv86t_UtrQscm-XDKzOUNBy0G7cpbRVH-iUySxT4TSQwneR,False,231,,2026-07-24T14:55:09.652538
photo frame,core - brand,high,32,#32,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqimk_1AXyMSG4J4BFOgQ6qXWLyM0cQlBdI225nFEeOXiJCslcU,False,209,,2026-07-24T14:55:34.770342
wall frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooQJfp0H-XJIZRfO8jg7t1Qf9AVhUNDSXMQRAZ2YvIHPmseLEv6,False,210,,2026-07-24T14:55:49.179279
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorCrmGcXXkhFzj6RZNZTtAKnmIY7uiVNnqUc6pTO6LHsqAJhlta,False,188,,2026-07-24T14:56:02.356415
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoo7PIUezj6HrUITS_AUKZcowaNGIDS39oar3S9BK3R8OR3QvEoh,False,187,,2026-07-24T14:56:14.804533
buy picture frames online,core - brand,high,,Not ranked,,False,210,,2026-07-24T14:56:29.252311
affordable picture frames,core - brand,high,,Not ranked,,False,209,,2026-07-24T14:56:40.685041
cheap picture frames,core - brand,high,,Not ranked,,False,217,,2026-07-24T14:56:59.275052
picture frames set,core - brand,high,18,#18 Page 2,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooD_zL15_fuROOdjImvP73-mJC6kxeIdjUEdzSy36qfAftPA4qN,False,250,,2026-07-24T14:57:16.780757
gallery wall frames,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorMRqR_uHB8BgWbd-mdx_rOZzHaj_ONaRRsYMIm9PjR17BKeDEN,False,166,,2026-07-24T14:57:20.623388
gallery wall frame set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq-D7iPEiOxelvyQ5Gusv7ubxYmUcE3BvzjmPM4IBKJOUtfKpvJ,False,201,,2026-07-24T14:57:34.541017
bulk picture frames,core - brand,high,,Not ranked,,False,155,,2026-07-24T14:57:38.667514
picture frames bulk,core - brand,high,,Not ranked,,False,212,,2026-07-24T14:57:49.421525
picture frames for wall,core - brand,high,19,#19 Page 2,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoosbgG4DWX_mHBnen3mBwf1YDGJPsgjrYFzjy2dsD478IV6OBQ7,False,209,,2026-07-24T14:58:07.183944
frames for wall decor,core - brand,high,,Not ranked,,False,174,,2026-07-24T14:58:13.826383
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopVCkimnU2MV-PBTVUDhKrdjtlKOvwbuXeNqTaxQgiL7RHQpGxV,False,212,,2026-07-24T14:58:22.992190
collage picture frames,core - brand,high,,Not ranked,,False,10,,2026-07-24T14:58:36.851435
multi photo frame,core - brand,high,,Not ranked,,False,236,,2026-07-24T14:58:45.587369
4x6 picture frame,size - standard,high,,Not ranked,,False,165,,2026-07-24T14:58:54.915794
5x7 picture frame,size - standard,high,,Not ranked,,False,10,,2026-07-24T14:58:56.851411
8x10 picture frame,size - standard,high,,Not ranked,,False,217,,2026-07-24T14:59:21.791597
