keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooQWjrGvPQ1n_Umx5IkGERrD3CzPu9C_rsNgo7ypbZ_OGt32ETc,False,215,,2026-08-08T13:45:47.174115
picture frame,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooovvy_koheRMpzyUyNSyONDOzQMr3Fx3CtS0aNZqlIudiLlCZI,False,214,,2026-08-08T13:45:35.629744
photo frames,core - brand,high,32,#32,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooGr5JbO0hFDu9kQr814PptD4ORDIiuqgP_SL1MbCRN6dHEjWVA,False,283000,,2026-08-08T13:45:47.294154
photo frame,core - brand,high,21,#21,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopZQJeJav0RvZ-1KcNlSujojOgr6Dm5BTc6qR38t7mTxVHpt2cr,False,213,,2026-08-08T13:45:44.257882
wall frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoobjDShfPze_NVcrD0-gF38ZCuRo3sJ87Rchq4CbrPd4mDhZXh_,False,213,,2026-08-08T13:45:39.096178
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqwBlbNTvDNFzA9f1L7hBLmY-VPDX15cwvK5nsN9OBLkArZhBFV,False,191,,2026-08-08T13:45:37.841039
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frame?srsltid=AfmBOoqpRC7_vPD2dR32cLnLW8UMtGCaKfXfNOWsatrgKNc54qiYGI1H,False,192,,2026-08-08T13:45:37.530017
buy picture frames online,core - brand,high,63,#63,https://americanflat.com/collections/picture-frames?srsltid=AfmBOor8d1PIP9S_rbFKFHc3WJESWTrujj3RPU753pufMamDGFFtkeRN,False,214,,2026-08-08T13:45:46.381658
affordable picture frames,core - brand,high,,Not ranked,,False,202,,2026-08-08T13:45:43.172969
cheap picture frames,core - brand,high,,Not ranked,,False,220,,2026-08-08T13:45:45.340813
picture frames set,core - brand,high,15,#15 Page 2,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooIQ6UvDRBj1p-9v4_H-dkxbAyfoqSsbjP2WBf-rYSGkBHurKla,False,191,,2026-08-08T13:45:35.428066
gallery wall frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqFL8vpdmiqS3EVycidHwinOEaJqa65hjM-I2bS5-HbGSwiMo_c,False,207,,2026-08-08T13:45:37.296160
gallery wall frame set,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorXsb4zN5pJ8As7ZZJLu-AK7UlWQnmNpj9iTriLMcrJkJ8OxDuq,False,204,,2026-08-08T13:45:46.179440
bulk picture frames,core - brand,high,,Not ranked,,False,190,,2026-08-08T13:45:35.530806
picture frames bulk,core - brand,high,,Not ranked,,False,212,,2026-08-08T13:45:40.292451
picture frames for wall,core - brand,high,,Not ranked,,False,212,,2026-08-08T13:45:35.639352
frames for wall decor,core - brand,high,,Not ranked,,False,214,,2026-08-08T13:45:43.629188
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqzz3Ab53xlgAnkQyKvKObn8u0gd4drnbih5WTr7lrrQ5XoYJrZ,False,218,,2026-08-08T13:45:36.672492
