keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,248,,2026-06-16T17:40:25.983489
picture frame,core - brand,high,,Not ranked,,False,231,,2026-06-16T17:40:33.972872
photo frames,core - brand,high,,Not ranked,,False,202,,2026-06-16T17:40:41.486301
photo frame,core - brand,high,,Not ranked,,False,223,,2026-06-16T17:40:46.758694
wall frames,core - brand,high,,Not ranked,,False,207,,2026-06-16T17:40:53.192456
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorn1ep93quYwF1i_eEejsPjzJ3O3fL3Yo-YgeRlggF0-Fu3mXti,False,0,,2026-06-16T17:41:02.280143
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopdezmFN0JBilVvgI7ROJIRx7Flxv5z6yzaKIk6hq1BPb8QjbyT,False,176,,2026-06-16T17:41:09.464594
buy picture frames online,core - brand,high,,Not ranked,,False,200,,2026-06-16T17:41:15.103544
affordable picture frames,core - brand,high,,Not ranked,,False,186,,2026-06-16T17:41:20.868295
cheap picture frames,core - brand,high,,Not ranked,,False,229,,2026-06-16T17:41:30.628232
picture frames set,core - brand,high,,Not ranked,,False,239,,2026-06-16T17:41:41.573749
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorNPIFi-vRKSVoR2UJQ4H18vpEwR3KF02hzg97JiSzgH916V4qb,False,200,,2026-06-16T17:41:52.299992
gallery wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoozwjbUMDnyUFlt_rdRweH9S20Y266Zqn8bWBUoIitwyB3H7nYL,False,119,,2026-06-16T17:41:59.363216
bulk picture frames,core - brand,high,,Not ranked,,False,193,,2026-06-16T17:42:08.167395
picture frames bulk,core - brand,high,,Not ranked,,False,211,,2026-06-16T17:42:17.951552
picture frames for wall,core - brand,high,,Not ranked,,False,203,,2026-06-16T17:42:30.099292
frames for wall decor,core - brand,high,,Not ranked,,False,204,,2026-06-16T17:42:38.605180
wall frame set,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq6Chqieo1bphbtuOoKAMtBAbMzfCpZdlDuwLco_rJLHbEbI3E-,False,217,,2026-06-16T17:42:44.068115
