keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,254,,2026-05-27T20:37:44.278354
picture frame,core - brand,high,,Not ranked,,False,,"HTTPSConnectionPool(host='api.valueserp.com', port=443): Max retries exceeded with url: /search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=picture+frame&num=100&gl=us&hl=en&location=United+States&output=json (Caused by ConnectTimeoutError(<HTTPSConnection(host='api.valueserp.com', port=443) at 0x7fd1c94c0490>, 'Connection to api.valueserp.com timed out. (connect timeout=15)'))",2026-05-27T20:38:00.598464
photo frames,core - brand,high,,Not ranked,,False,233,,2026-05-27T20:38:06.211264
photo frame,core - brand,high,,Not ranked,,False,205,,2026-05-27T20:38:11.844566
wall frames,core - brand,high,,Not ranked,,False,,"HTTPSConnectionPool(host='api.valueserp.com', port=443): Max retries exceeded with url: /search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=wall+frames&num=100&gl=us&hl=en&location=United+States&output=json (Caused by ConnectTimeoutError(<HTTPSConnection(host='api.valueserp.com', port=443) at 0x7fd1c94c0550>, 'Connection to api.valueserp.com timed out. (connect timeout=15)'))",2026-05-27T20:38:28.163423
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoq2IJzR9lvK_9QfpcHdW4CDSeviaZPiIwZtHKTaVdmN_LaNoJJd,False,188,,2026-05-27T20:38:33.621198
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoo9k0t5M_8AwW7rRQCFLdhkqEjqejkwvTp45-stICdyk-tbjEDz,False,185,,2026-05-27T20:38:38.813141
buy picture frames online,core - brand,high,,Not ranked,,False,,"HTTPSConnectionPool(host='api.valueserp.com', port=443): Max retries exceeded with url: /search?api_key=877ABF9F57624A1CAB7C748BE810FE17&q=buy+picture+frames+online&num=100&gl=us&hl=en&location=United+States&output=json (Caused by ConnectTimeoutError(<HTTPSConnection(host='api.valueserp.com', port=443) at 0x7fd1c94c10d0>, 'Connection to api.valueserp.com timed out. (connect timeout=15)'))",2026-05-27T20:38:55.041054
affordable picture frames,core - brand,high,,Not ranked,,False,200,,2026-05-27T20:39:03.536877
cheap picture frames,core - brand,high,,Not ranked,,False,221,,2026-05-27T20:39:10.014250
picture frames set,core - brand,high,,Not ranked,,False,235,,2026-05-27T20:39:16.253106
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOor40fXQx-HAkk2an-pxo2Lr0gR8ut8Rju5QEdW3xcQooQl8FPnO,False,199,,2026-05-27T20:39:21.945775
gallery wall frame set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooH_hq4MQl3btA1_mNaQyXBX5ledo9sqYFeF_nHwJJyXwmNDre8,False,201,,2026-05-27T20:39:26.813927
bulk picture frames,core - brand,high,,Not ranked,,False,187,,2026-05-27T20:39:31.759572
picture frames bulk,core - brand,high,,Not ranked,,False,207,,2026-05-27T20:39:40.385561
picture frames for wall,core - brand,high,,Not ranked,,False,208,,2026-05-27T20:39:45.364704
frames for wall decor,core - brand,high,,Not ranked,,False,201,,2026-05-27T20:39:55.101236
