keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,208,,2026-07-05T14:43:40.420629
picture frame,core - brand,high,,Not ranked,,False,205,,2026-07-05T14:43:45.532307
photo frames,core - brand,high,,Not ranked,,False,205,,2026-07-05T14:43:57.756220
photo frame,core - brand,high,,Not ranked,,False,230,,2026-07-05T14:44:12.970857
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooSdxKxaxx0KeJx_NlP7CISyKY9fBJwerw5DXxfCl3Ovul3kjSz,False,190,,2026-07-05T14:44:37.100288
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooE5nDLB_-WvfMMdXGtxpN4eYdYrFpPalX13dRcyu1xjdR3jb9b,False,184,,2026-07-05T14:44:45.540698
cheap picture frames,core - brand,high,,Not ranked,,False,199,,2026-07-05T14:45:24.881900
picture frames set,core - brand,high,,Not ranked,,False,235,,2026-07-05T14:45:32.606896
frames for wall decor,core - brand,high,,Not ranked,,False,209,,2026-07-05T14:47:03.096875
collage picture frames,core - brand,high,,Not ranked,,False,179,,2026-07-05T14:47:33.082033
4x6 picture frame,size - standard,high,1,#1 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOorii5JSGKyvpyXIiJf_NBUYspISM5UvgzTWUwhP7GevyHBu4xMf,False,233,,2026-07-05T14:47:57.234616
5x7 picture frame,size - standard,high,,Not ranked,,False,229,,2026-07-05T14:48:11.586629
8x10 picture frame,size - standard,high,,Not ranked,,False,227,,2026-07-05T14:48:18.470248
11x14 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOorCHtiAHP-Cbs6hcZ1zbeG788QcPygavRlCa671iSoXkAUNowvz,False,206,,2026-07-05T14:48:28.248970
16x20 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOoqfIHMYSHz4osU41ADWnbntaFP3GRRFC7bTAc3_nqPx9tN_0VM_,False,229,,2026-07-05T14:48:35.936177
24x36 picture frame,size - standard,high,,Not ranked,,False,243,,2026-07-05T14:48:57.884804
4x6 photo frame,size - standard,high,,Not ranked,,False,231,,2026-07-05T14:49:03.872356
5x7 photo frame,size - standard,high,,Not ranked,,False,215,,2026-07-05T14:49:11.996498
16x20 photo frame,size - standard,high,,Not ranked,,False,235,,2026-07-05T14:49:53.694204
18x24 photo frame,size - standard,high,1,#1 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOopK33MJ1QlSSoUUkwQ1KCk77x2j0xGeaPu721l8VwAYksREOjcw,False,237,,2026-07-05T14:50:01.220861
24x36 photo frame,size - standard,high,,Not ranked,,False,250,,2026-07-05T14:50:08.524319
12x12 picture frame,size - square/medium,high,,Not ranked,,False,238,,2026-07-05T14:50:30.379821
12x16 picture frame,size - large,high,,Not ranked,,False,184,,2026-07-05T14:50:35.622971
14x18 picture frame,size - large,high,,Not ranked,,False,234,,2026-07-05T14:51:05.495509
16x24 picture frame,size - large,high,,Not ranked,,False,157,,2026-07-05T14:51:09.556806
20x24 picture frame,size - large,high,2,#2 🏆 Top 3,https://americanflat.com/collections/20x24-frames?srsltid=AfmBOopEoz5YUtcbDyCxoWAYHwoqdJCinT6mlcChE9zRilVMfTnWV4Ju,False,219,,2026-07-05T14:51:23.217624
20x30 picture frame,size - large,high,,Not ranked,,False,234,,2026-07-05T14:51:28.910431
30x40 picture frame,size - extra large,high,,Not ranked,,False,237,,2026-07-05T14:51:34.322799
27x40 picture frame,size - extra large,high,,Not ranked,,False,219,,2026-07-05T14:51:41.153861
24x36 poster frame,size - extra large,high,,Not ranked,,False,249,,2026-07-05T14:51:51.054652
black picture frame,color/style,high,,Not ranked,,False,212,,2026-07-05T14:51:56.835089
white picture frame,color/style,high,,Not ranked,,False,187,,2026-07-05T14:52:01.706824
silver picture frame,color/style,high,9,#9 ✅ Page 1,https://americanflat.com/collections/silver-picture-frames?srsltid=AfmBOoo9DunpAgBLrSZKw4cvwReGDbXrnkgD13xz-hsb09b3AZnaL_8a,False,187,,2026-07-05T14:52:23.605756
black photo frame,color/style,high,,Not ranked,,False,208,,2026-07-05T14:52:38.267750
white photo frame,color/style,high,,Not ranked,,False,200,,2026-07-05T14:52:46.648706
black wall frame,color/style,high,,Not ranked,,False,212,,2026-07-05T14:53:10.172892
white wall frame,color/style,high,,Not ranked,,False,193,,2026-07-05T14:53:15.523074
wood picture frame,color/style,high,,Not ranked,,False,198,,2026-07-05T14:53:22.320961
wooden picture frame,color/style,high,,Not ranked,,False,202,,2026-07-05T14:53:28.000732
acrylic picture frame,material,high,,Not ranked,,False,210,,2026-07-05T14:53:33.623423
gallery wall kit,gallery wall,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq_BUN1eTHI7Ih3nQ_O766uuulceyXAikfnm0skofyLaGnKnd0J,False,210,,2026-07-05T14:53:40.228164
gallery wall frames set,gallery wall,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq5oHhSgR9A9L5a6sj9Ohur2vafpnZRNlkmel8Jyztjs_3UFFEk,False,198,,2026-07-05T14:54:09.340600
gallery wall layout,gallery wall,high,,Not ranked,,False,179,,2026-07-05T14:54:33.128886
picture frame wall collage,gallery wall,high,,Not ranked,,False,204,,2026-07-05T14:55:03.729844
how to create gallery wall,gallery wall,high,,Not ranked,,False,196,,2026-07-05T14:55:08.693304
gallery wall white frames,gallery wall,high,,Not ranked,,False,203,,2026-07-05T14:55:47.344610
gallery wall mixed frames,gallery wall,high,,Not ranked,,False,205,,2026-07-05T14:55:53.773450
picture frame set of 3,multi-pack/sets,high,2,#2 🏆 Top 3,https://americanflat.com/products/americanflat-set-of-3-picture-frames-gallery-wall-frame-set-with-one-14x18-frame-with-5x7-mat-one-8x10-frame-with-3-5x5-mat-and-one-11x14-frame-with-4x6-mat-black?srsltid=AfmBOorF2hDPSQ3FSQ5giQYOwnTqAki7izU_ivK8gcVg28uqxOn5fkWI,False,265,,2026-07-05T14:55:59.755593
picture frame set of 5,multi-pack/sets,high,,Not ranked,,False,257,,2026-07-05T14:56:22.687830
picture frame set of 6,multi-pack/sets,high,,Not ranked,,False,277,,2026-07-05T14:56:29.510348
picture frame multipack,multi-pack/sets,high,,Not ranked,,False,234,,2026-07-05T14:56:35.029747
picture frames 4 pack,multi-pack/sets,high,,Not ranked,,False,228,,2026-07-05T14:56:57.316612
picture frames 5 pack,multi-pack/sets,high,,Not ranked,,False,228,,2026-07-05T14:57:04.639643
picture frames 6 pack,multi-pack/sets,high,,Not ranked,,False,235,,2026-07-05T14:57:10.685062
picture frames bulk pack,multi-pack/sets,high,,Not ranked,,False,188,,2026-07-05T14:57:23.899979
poster frame,poster frames,high,,Not ranked,,False,279,,2026-07-05T14:57:29.882769
poster frames,poster frames,high,,Not ranked,,False,493000,,2026-07-05T14:57:38.519484
movie poster frame,poster frames,high,,Not ranked,,False,212,,2026-07-05T14:57:44.163355
large poster frame,poster frames,high,,Not ranked,,False,227,,2026-07-05T14:57:51.164129
24x36 poster frame black,poster frames,high,,Not ranked,,False,249,,2026-07-05T14:57:57.185084
27x40 movie poster frame,poster frames,high,6,#6 ✅ Page 1,https://americanflat.com/collections/27x40-frames?srsltid=AfmBOooZNiYU72SHZVwjOl457IIn_Z156DBOwxv1DURubXPnZn5E7Pcz,False,221,,2026-07-05T14:58:11.260568
diploma frame,specialty frames,high,,Not ranked,,False,204,,2026-07-05T14:58:35.782569
certificate frame,specialty frames,high,,Not ranked,,False,192,,2026-07-05T14:58:42.002819
document frame,specialty frames,high,,Not ranked,,False,183,,2026-07-05T14:58:50.174484
diploma frame 8.5x11,specialty frames,high,5,#5 ✅ Page 1,https://americanflat.com/products/americanflat-diploma-frame-with-8-5x11-mat-shatter-resistant-glass?srsltid=AfmBOorRxKCpRPDSFHExp-nAz7s8VgqMdS0as4ytcGizaCIDxpSaSiuE,False,640000,,2026-07-05T14:58:55.002947
diploma frame 11x14,specialty frames,high,,Not ranked,,False,230,,2026-07-05T14:59:03.188140
certificate frame 8.5x11,specialty frames,high,,Not ranked,,False,566000,,2026-07-05T14:59:12.764940
floating frame,specialty frames,high,,Not ranked,,False,205,,2026-07-05T14:59:34.854513
floating picture frame,specialty frames,high,7,#7 ✅ Page 1,https://americanflat.com/products/americanflat-fusion-float-frame-floating-slide-in-with-mat-acrylic?srsltid=AfmBOopyzfUQouY_sFey5R-T0Yupg467A6Ob7jTmWkQsjLa3hubhYBOD,False,196,,2026-07-05T14:59:46.153072
floating photo frame,specialty frames,high,3,#3 🏆 Top 3,https://americanflat.com/products/americanflat-fusion-float-frame-floating-slide-in-with-mat-acrylic?srsltid=AfmBOoousmWerEkWS5VHMVc7mnAh2XdpggPoVGrX_zZeVwXDGvWCe7Zp,False,205,,2026-07-05T14:59:54.636562
float frame,specialty frames,high,,Not ranked,,False,197,,2026-07-05T15:00:01.475296
4x6 and 5x7 frame set,long tail - sets,high,,Not ranked,,False,240,,2026-07-05T15:01:04.717963
8x10 black picture frame set,long tail - sets,high,,Not ranked,,False,224,,2026-07-05T15:01:27.596610
5x7 white picture frame set,long tail - sets,high,,Not ranked,,False,222,,2026-07-05T15:02:08.902432
picture frames for living room wall,long tail - room/use,high,,Not ranked,,False,225,,2026-07-05T15:02:47.381395
