keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,34,#34,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopibZ_4UJ5VbC8eC7IP-1n87LGnoZ9c2ApiDMepoXE4IJCI_bcl,False,208,,2026-07-20T15:11:33.991715
picture frame,core - brand,high,11,#11 Page 2,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorabf7azVFNry9gWWtBOzCT8aQkTiW-41VlkoIQ2uejfTiRpo9V,False,233,,2026-07-20T15:11:54.826063
photo frames,core - brand,high,38,#38,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorJvGcDmIMyPWwvOpemjEwrfNuh3xaWeUQUcGR3Ey0RVNgN8Cik,False,230,,2026-07-20T15:12:16.954781
photo frame,core - brand,high,34,#34,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopqNf75RWCo50Nmkr5gyzhvd3xilIpFswMg5_PdBOvIZt7RuaMt,False,238,,2026-07-20T15:12:38.076700
wall frames,core - brand,high,,Not ranked,,False,171,,2026-07-20T15:12:54.175789
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqb3nZCIraXfyqgQHrdEAApbMscBP_PXgwiFW6GD-bB9JxR-4JH,False,188,,2026-07-20T15:13:21.034963
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooOGoCwzw2hUjyfu2ve7mABHxsLE0AVMFZT1YFRMpLJmoucOMm4,False,185,,2026-07-20T15:13:31.325424
buy picture frames online,core - brand,high,,Not ranked,,False,209,,2026-07-20T15:13:56.140060
affordable picture frames,core - brand,high,,Not ranked,,False,201,,2026-07-20T15:14:07.010759
cheap picture frames,core - brand,high,,Not ranked,,False,195,,2026-07-20T15:14:18.019457
picture frames set,core - brand,high,,Not ranked,,False,206,,2026-07-20T15:14:30.316860
gallery wall frames,core - brand,high,5,#5 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooyvV65r0xEaCIpHjTXqR7xRahsbNewEPoAKJISHr5KBYm1k-KF,False,203,,2026-07-20T15:14:48.895328
gallery wall frame set,core - brand,high,9,#9 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorm4nz2ahkev3bEEhz_yZJ224uksyS4rTM75rTEu9fe7kRKrC5w,False,199,,2026-07-20T15:15:11.464511
bulk picture frames,core - brand,high,,Not ranked,,False,184,,2026-07-20T15:15:31.979607
picture frames bulk,core - brand,high,,Not ranked,,False,215,,2026-07-20T15:15:55.135887
picture frames for wall,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopffZtq5dNMPptrzbhqMtubmxMwVNiWO_f9HsR-eyuWOXpECzD_,False,210,,2026-07-20T15:16:07.855842
frames for wall decor,core - brand,high,53,#53,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoq-vhst8T_GqLsu1iSjqzwYMa_fFQAMME2NC8hWXTRe5GX9lCll,False,209,,2026-07-20T15:16:27.446730
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoo40E5NTsd9l7dEV9WtrQDyys0Z-VpdTB5vSlcEY2zUNUoP_StM,False,207,,2026-07-20T15:16:45.139154
collage picture frames,core - brand,high,,Not ranked,,False,10,,2026-07-20T15:16:48.479587
multi photo frame,core - brand,high,,Not ranked,,False,236,,2026-07-20T15:16:57.777286
4x6 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOoqqtaJxDG1BX7icu_2PzOKGFZDJwv0PENQzlc4CfKVt18_SKrTB,False,226,,2026-07-20T15:17:15.208922
5x7 picture frame,size - standard,high,22,#22,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOorPo4HLfa7P-IW8xDIBfR15feYRhiCHEaOfHUS4OCqyudKoD7Cy,False,222,,2026-07-20T15:17:21.176667
8x10 picture frame,size - standard,high,,Not ranked,,False,10,,2026-07-20T15:17:23.277897
11x14 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOop1gb-x7LSHJgm-yzMa9pDWYfq-WSuWVwkW1DNwH29zPjWall-D,False,201,,2026-07-20T15:17:36.184248
16x20 picture frame,size - standard,high,22,#22,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOoojIQYWJYbk8rTbejMVoRlbe4Oukv5Ok6VrH5u1dKCA82Z-f3bK,False,227,,2026-07-20T15:17:50.500983
18x24 picture frame,size - standard,high,11,#11 Page 2,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOopT1rOym0jH5Fojw2DacS5V45doaxBkvMbpJp02GAam-dyhjh9l,False,245,,2026-07-20T15:17:59.757485
24x36 picture frame,size - standard,high,,Not ranked,,False,9,,2026-07-20T15:18:12.014313
4x6 photo frame,size - standard,high,,Not ranked,,False,10,,2026-07-20T15:18:15.926993
5x7 photo frame,size - standard,high,,Not ranked,,False,9,,2026-07-20T15:18:21.625569
8x10 photo frame,size - standard,high,,Not ranked,,False,202,,2026-07-20T15:18:32.896735
11x14 photo frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOory0BB0nZYuoNNt4_ZGbz2fJLqFyX6PsBKqDWN3rbMTjskf19iF,False,225,,2026-07-20T15:18:49.227513
