keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,180,,2026-07-22T15:04:07.350893
picture frame,core - brand,high,15,#15 Page 2,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooNbyUMX-hJC1sEAnCz6_lc_-TUz7-e6zryGIslKd2aNlTsfntE,False,232,,2026-07-22T15:04:29.021441
photo frames,core - brand,high,,Not ranked,,False,212,,2026-07-22T15:04:36.638737
photo frame,core - brand,high,35,#35,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoq4SNbQERaptHaHGdqgqhzqjxhkGXF8zxOJkApSWEUuEsoQKaWM,False,207,,2026-07-22T15:05:13.874922
wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorZeuEZTqDlK_xUiWJrA3POwnJ8YRj3o5G1c6Pz_sxMhbRZ1-N0,False,208,,2026-07-22T15:05:33.297533
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooZS6aScAZCS0P4ynciim5jfg9oSI4GrKqzvK3wDHkYVsmuBe4p,False,190,,2026-07-22T15:05:55.976451
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOortazoUKgmnoevYGObAPhdlkujDAwNIisfEuPQzYCoBvB5G-sGS,False,124,,2026-07-22T15:05:59.288588
buy picture frames online,core - brand,high,,Not ranked,,False,207,,2026-07-22T15:06:13.935494
affordable picture frames,core - brand,high,,Not ranked,,False,198,,2026-07-22T15:06:20.991773
cheap picture frames,core - brand,high,,Not ranked,,False,10,,2026-07-22T15:06:30.198702
picture frames set,core - brand,high,,Not ranked,,False,8,,2026-07-22T15:06:36.325427
gallery wall frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOophFSYztuK67WAXxasDgS2mBFvTDf4F_jjHqdShMxPakWhhDRmU,False,166,,2026-07-22T15:06:57.442933
gallery wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopdi1jr8Br1xgIqv7sCpe3_ed_uvgpvloFtV-JwolBwj3lU4CXI,False,201,,2026-07-22T15:07:11.173229
bulk picture frames,core - brand,high,,Not ranked,,False,199,,2026-07-22T15:07:25.147968
picture frames bulk,core - brand,high,,Not ranked,,False,177,,2026-07-22T15:07:29.299255
picture frames for wall,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopC7XYGAa5TWsPq07ck-A-uwQypKT1D4WMUGBYsR8OeJmVfz0Ps,False,211,,2026-07-22T15:07:45.126149
frames for wall decor,core - brand,high,,Not ranked,,False,206,,2026-07-22T15:07:59.299552
wall frame set,core - brand,high,,Not ranked,,False,10,,2026-07-22T15:08:04.680919
collage picture frames,core - brand,high,,Not ranked,,False,10,,2026-07-22T15:08:12.579162
multi photo frame,core - brand,high,,Not ranked,,False,202,,2026-07-22T15:08:22.156535
4x6 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOooNZvBiH68N0Qoa2YjmUkKV5cS2qAPhKSRnFg9Dgify8AesBhon,False,196,,2026-07-22T15:08:41.051190
5x7 picture frame,size - standard,high,,Not ranked,,False,10,,2026-07-22T15:08:53.012482
8x10 picture frame,size - standard,high,,Not ranked,,False,10,,2026-07-22T15:09:01.096287
11x14 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOopzcO7vltlg18OhzYkiVfi8Xyxn-MtgBIObyRSKA_yKQ9gH5-G4,False,208,,2026-07-22T15:09:31.471772
16x20 picture frame,size - standard,high,,Not ranked,,False,9,,2026-07-22T15:09:41.751786
18x24 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOorV4ecVnQnKmyDnLSUUGEeJNK3kLkVdUQa0KiyasqRV4lE1RsRy,False,8,,2026-07-22T15:09:47.794216
24x36 picture frame,size - standard,high,,Not ranked,,False,8,,2026-07-22T15:09:53.696282
4x6 photo frame,size - standard,high,,Not ranked,,False,160,,2026-07-22T15:09:58.132141
5x7 photo frame,size - standard,high,22,#22,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOooKQoOcxtEz247FomIpOQGn1JfBc55rG09p_3S8uTf3-d8RoFJv,False,223,,2026-07-22T15:10:09.526670
8x10 photo frame,size - standard,high,,Not ranked,,False,210,,2026-07-22T15:10:17.459642
11x14 photo frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOopsQ1-Vd1M1PAS6ycNxN1H2lWeGkGKIvvImYL6GQEtQkcBYvzuF,False,217,,2026-07-22T15:10:29.700732
16x20 photo frame,size - standard,high,19,#19 Page 2,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOoqZT2Efjc2EsteNJO35saFNqhqduZ4jHIfp3grGWCzjBfJy0pXO,False,240,,2026-07-22T15:10:38.168116
18x24 photo frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOoqYmtaoJ5asOFVMVu897bQXpIFRfOtrkOhaQxQ5ZNiVXZiHTH4r,False,8,,2026-07-22T15:10:43.052279
24x36 photo frame,size - standard,high,,Not ranked,,False,248,,2026-07-22T15:10:57.819149
10x10 picture frame,size - square/medium,high,18,#18 Page 2,https://americanflat.com/collections/10x10-frames?srsltid=AfmBOorsVksRWZlWovPaB3hoASJrik8leRXd049HExHYTTzwuCCWcIdp,False,228,,2026-07-22T15:11:05.231692
12x12 picture frame,size - square/medium,high,31,#31,https://americanflat.com/collections/12x12-frames?srsltid=AfmBOopE_M6V2VnQETHPnG7NUQHXMDDTq24X9saG4WCHdP1zIFgd0W4M,False,231,,2026-07-22T15:11:11.962898
12x16 picture frame,size - large,high,16,#16 Page 2,https://americanflat.com/collections/12x16-frames?srsltid=AfmBOopQnBwobIf6SuI5WNKw9xTplImk-1HNysuPSamj2Y7BVxvy1Dxi,False,189,,2026-07-22T15:11:26.263394
12x18 picture frame,size - large,high,3,#3 🏆 Top 3,https://americanflat.com/collections/12x18-frames?srsltid=AfmBOoonwBjjoaRV7Poq_5XoHclpyntTOSHXA7q_vQVwzuiUCgNafxdk,False,242,,2026-07-22T15:11:30.975214
14x18 picture frame,size - large,high,,Not ranked,,False,229,,2026-07-22T15:11:47.052497
16x24 picture frame,size - large,high,1,#1 🏆 Top 3,https://americanflat.com/collections/16x24-frames?srsltid=AfmBOoqrYbKR8kGH2cGEalwM5wkaHmLzvTWdCuu2FYzGZkAK-sC13Coz,False,246,,2026-07-22T15:12:01.475574
20x24 picture frame,size - large,high,14,#14 Page 2,https://americanflat.com/collections/20x24-frames?srsltid=AfmBOop2nrKgNrwJYZdg2fyq8PMFjtzkb20rUqvMD0rdX9g-e_697ACw,False,218,,2026-07-22T15:12:07.458400
20x30 picture frame,size - large,high,21,#21,https://americanflat.com/collections/20x30-frames?srsltid=AfmBOorWOlToyw6QkzJUfxIQiZN5TuC34yQQuiyNp_i25aCt3TfCcVUS,False,239,,2026-07-22T15:12:12.455528
30x40 picture frame,size - extra large,high,15,#15 Page 2,https://americanflat.com/collections/30x40-frames?srsltid=AfmBOoqVRMOTWPxuncgeWR4VABKPDAQnXF8ZZwaXyIR4Ntv_EzChtQ7-,False,251,,2026-07-22T15:12:18.112869
27x40 picture frame,size - extra large,high,20,#20 Page 2,https://americanflat.com/collections/27x40-frames?srsltid=AfmBOopgPyg5cVxwhBQrkafQIF66Uf-C34_uYQJaa4O5evCMLPY5sF2_,False,215,,2026-07-22T15:12:29.556218
24x36 poster frame,size - extra large,high,,Not ranked,,False,8,,2026-07-22T15:12:32.077450
black picture frame,color/style,high,,Not ranked,,False,204,,2026-07-22T15:12:44.113000
white picture frame,color/style,high,,Not ranked,,False,172,,2026-07-22T15:12:56.720111
gold picture frame,color/style,high,15,#15 Page 2,https://americanflat.com/collections/gold-picture-frames?srsltid=AfmBOorXsDy9TtElfAUqUCFw5OvZxXmVy7GD8iNs1DdsQwAbSqxXr31h,False,194,,2026-07-22T15:13:04.547212
silver picture frame,color/style,high,14,#14 Page 2,https://americanflat.com/collections/silver-picture-frames?srsltid=AfmBOop-03jfUDoBBq9LYYcv1S9yv2AdDT_77jS4UpjiKoHhkCVDIy9T,False,189,,2026-07-22T15:13:22.588839
